     -0.0415298431 a       150     0     6     1    25
     -0.0415106486 a       151     0     7     1     1
     -0.1483006041 a       152     0     7     1     2
     -0.2094696071 a       153     0     7     1     3
      0.1096830358 a       154     0     7     1     4
      0.1089504827 a       155     0     7     1     5
      0.1267037347 a       156     0     7     1     6
     -0.2693653100 a       157     0     7     1     7
     -0.0368084025 a       158     0     7     1     8
      0.0257487444 a       159     0     7     1     9
     -0.0300401869 a       160     0     7     1    10
      0.0851164147 a       161     0     7     1    11
      0.2798600874 a       162     0     7     1    12
     -0.1603575283 a       163     0     7     1    13
      0.0885880472 a       164     0     7     1    14
     -0.1964174436 a       165     0     7     1    15
     -0.0944894479 a       166     0     7     1    16
      0.0276581532 a       167     0     7     1    17
     -0.1907244426 a       168     0     7     1    18
     -0.0622136556 a       169     0     7     1    19
      0.1865627778 a       170     0     7     1    20
      0.0349109508 a       171     0     7     1    21
      0.1788333506 a       172     0     7     1    22
     -0.0415527653 a       173     0     7     1    23
      0.1932581444 a       174     0     7     1    24
      0.0871895745 a       175     0     7     1    25
     -0.0640807333 a       176     0     8     1     1
     -0.1567558714 a       177     0     8     1     2
     -0.1221662334 a       178     0     8     1     3
      0.2615183320 a       179     0     8     1     4
      0.1857151152 a       180     0     8     1     5
      0.2036023361 a       181     0     8     1     6
     -0.2658492902 a       182     0     8     1     7
      0.1338217550 a       183     0     8     1     8
      0.2444081179 a       184     0     8     1     9
     -0.1121244327 a       185     0     8     1    10
      0.0240918852 a       186     0     8     1    11
      0.1091954486 a       187     0     8     1    12
     -0.4609967142 a       188     0     8     1    13
      0.3342293923 a       189     0     8     1    14
     -0.0990440823 a       190     0     8     1    15
      0.0328741896 a       191     0     8     1    16
     -0.0587488170 a       192     0     8     1    17
     -0.0809170041 a       193     0     8     1    18
      0.0831742780 a       194     0     8     1    19
     -0.1042426149 a       195     0     8     1    20
      0.2788362571 a       196     0     8     1    21
      0.1162371488 a       197     0     8     1    22
      0.0453391402 a       198     0     8     1    23
      0.2161799572 a       199     0     8     1    24
     -0.2367675755 a       200     0     8     1    25
      0.0925300325 a       201     0     9     1     1
     -0.0139195903 a       202     0     9     1     2
     -0.0917064811 a       203     0     9     1     3
      0.1116291791 a       204     0     9     1     4
     -0.0971064378 a       205     0     9     1     5
     -0.0010700929 a       206     0     9     1     6
     -0.0549255501 a       207     0     9     1     7
     -0.0286766744 a       208     0     9     1     8
      0.1418173447 a       209     0     9     1     9
      0.0732306042 a       210     0     9     1    10
      0.1552780683 a       211     0     9     1    11
      0.2395733221 a       212     0     9     1    12
     -0.0162476228 a       213     0     9     1    13
      0.0499416240 a       214     0     9     1    14
     -0.0596424783 a       215     0     9     1    15
      0.0885990860 a       216     0     9     1    16
     -0.0024086024 a       217     0     9     1    17
      0.3243474189 a       218     0     9     1    18
      0.1482526006 a       219     0     9     1    19
      0.1522830071 a       220     0     9     1    20
      0.1972319571 a       221     0     9     1    21
     -0.0537152348 a       222     0     9     1    22
     -0.0674700328 a       223     0     9     1    23
      0.2739033488 a       224     0     9     1    24
     -0.3348823251 a       225     0     9     1    25
     -0.0583659786 a       226     0    10     1     1
     -0.3376425835 a       227     0    10     1     2
     -0.0499849484 a       228     0    10     1     3
      0.0327216435 a       229     0    10     1     4
     -0.0227803776 a       230     0    10     1     5
      0.0873593700 a       231     0    10     1     6
     -0.1878443497 a       232     0    10     1     7
      0.0557904020 a       233     0    10     1     8
      0.2837536195 a       234     0    10     1     9
     -0.1507481822 a       235     0    10     1    10
     -0.1493800876 a       236     0    10     1    11
     -0.0534012562 a       237     0    10     1    12
     -0.2177902866 a       238     0    10     1    13
      0.0145849756 a       239     0    10     1    14
     -0.1178723787 a       240     0    10     1    15
     -0.1805240461 a       241     0    10     1    16
      0.1429322483 a       242     0    10     1    17
      0.2326439671 a       243     0    10     1    18
      0.1913515008 a       244     0    10     1    19
      0.0535431957 a       245     0    10     1    20
      0.1001064413 a       246     0    10     1    21
      0.1350244671 a       247     0    10     1    22
      0.0872818361 a       248     0    10     1    23
      0.4789062630 a       249     0    10     1    24
     -0.0678726594 a       250     0    10     1    25
     -0.1138182135 a       251     0    11     1     1
     -0.2465850124 a       252     0    11     1     2
     -0.3696693778 a       253     0    11     1     3
     -0.0723114234 a       254     0    11     1     4
     -0.0520976079 a       255     0    11     1     5
      0.0869277333 a       256     0    11     1     6
     -0.0021760489 a       257     0    11     1     7
      0.0112043565 a       258     0    11     1     8
      0.2083021879 a       259     0    11     1     9
      0.0482801232 a       260     0    11     1    10
      0.3640108594 a       261     0    11     1    11
      0.0786882000 a       262     0    11     1    12
     -0.0130115100 a       263     0    11     1    13
      0.0657545900 a       264     0    11     1    14
      0.0506506241 a       265     0    11     1    15
      0.1701016284 a       266     0    11     1    16
      0.4551128847 a       267     0    11     1    17
      0.0370380099 a       268     0    11     1    18
     -0.1893779163 a       269     0    11     1    19
      0.0284444182 a       270     0    11     1    20
      0.1550359553 a       271     0    11     1    21
      0.0151713746 a       272     0    11     1    22
     -0.1465989344 a       273     0    11     1    23
     -0.2023099298 a       274     0    11     1    24
      0.0452934647 a       275     0    11     1    25
     -0.1160897789 a       276     0    12     1     1
     -0.0085358288 a       277     0    12     1     2
     -0.2438568585 a       278     0    12     1     3
     -0.2277670556 a       279     0    12     1     4
     -0.1634888825 a       280     0    12     1     5
     -0.0055703862 a       281     0    12     1     6
     -0.3257586939 a       282     0    12     1     7
      0.1621547300 a       283     0    12     1     8
     -0.0663174007 a       284     0    12     1     9
     -0.1691078215 a       285     0    12     1    10
      0.3648835946 a       286     0    12     1    11
     -0.0060350323 a       287     0    12     1    12
      0.1255373040 a       288     0    12     1    13
      0.1006731646 a       289     0    12     1    14
      0.1552416665 a       290     0    12     1    15
      0.0289469691 a       291     0    12     1    16
      0.4833454700 a       292     0    12     1    17
      0.4762112833 a       293     0    12     1    18
      0.0763692550 a       294     0    12     1    19
     -0.0452221616 a       295     0    12     1    20
     -0.0210693937 a       296     0    12     1    21
      0.2714748698 a       297     0    12     1    22
     -0.0490392546 a       298     0    12     1    23
      0.3632793466 a       299     0    12     1    24
     -0.0766260436 a       300     0    12     1    25
      0.0620261786 a       301     0    13     1     1
      0.0567942474 a       302     0    13     1     2
     -0.0497753208 a       303     0    13     1     3
     -0.1972588969 a       304     0    13     1     4
     -0.1789091603 a       305     0    13     1     5
      0.1483786493 a       306     0    13     1     6
      0.0525431304 a       307     0    13     1     7
     -0.0285772613 a       308     0    13     1     8
      0.2731298418 a       309     0    13     1     9
     -0.0945997036 a       310     0    13     1    10
      0.0887198745 a       311     0    13     1    11
     -0.1411677041 a       312     0    13     1    12
     -0.0507606589 a       313     0    13     1    13
      0.0852873727 a       314     0    13     1    14
     -0.0133682738 a       315     0    13     1    15
      0.1228556435 a       316     0    13     1    16
      0.4033445115 a       317     0    13     1    17
     -0.0378539376 a       318     0    13     1    18
      0.2239702151 a       319     0    13     1    19
      0.1837027711 a       320     0    13     1    20
     -0.0746008995 a       321     0    13     1    21
     -0.1574655804 a       322     0    13     1    22
     -0.1724264669 a       323     0    13     1    23
     -0.1810721661 a       324     0    13     1    24
     -0.1267338255 a       325     0    13     1    25
      0.2763660324 a       326     0    14     1     1
      0.1339942157 a       327     0    14     1     2
     -0.0312010111 a       328     0    14     1     3
      0.0026364024 a       329     0    14     1     4
     -0.0466377707 a       330     0    14     1     5
      0.0417223694 a       331     0    14     1     6
     -0.0792543327 a       332     0    14     1     7
      0.0528711940 a       333     0    14     1     8
      0.1044886901 a       334     0    14     1     9
      0.0225356077 a       335     0    14     1    10
     -0.2080180537 a       336     0    14     1    11
     -0.1209687107 a       337     0    14     1    12
      0.0122231893 a       338     0    14     1    13
      0.1191972955 a       339     0    14     1    14
      0.0178409093 a       340     0    14     1    15
      0.0502893110 a       341     0    14     1    16
      0.0883526231 a       342     0    14     1    17
      0.0053911379 a       343     0    14     1    18
      0.2512279100 a       344     0    14     1    19
      0.1784702165 a       345     0    14     1    20
     -0.1969292685 a       346     0    14     1    21
     -0.0326052204 a       347     0    14     1    22
     -0.0486717713 a       348     0    14     1    23
      0.1403342555 a       349     0    14     1    24
     -0.0147833539 a       350     0    14     1    25
      0.0267207956 a       351     0    15     1     1
      0.0391236946 a       352     0    15     1     2
     -0.0434592424 a       353     0    15     1     3
      0.1143820113 a       354     0    15     1     4
     -0.1269364499 a       355     0    15     1     5
     -0.1101141127 a       356     0    15     1     6
      0.0840847116 a       357     0    15     1     7
      0.0863693087 a       358     0    15     1     8
      0.1755607361 a       359     0    15     1     9
     -0.0216734532 a       360     0    15     1    10
     -0.0054136182 a       361     0    15     1    11
     -0.0331209616 a       362     0    15     1    12
      0.2371674545 a       363     0    15     1    13
      0.0079452216 a       364     0    15     1    14
      0.0085984658 a       365     0    15     1    15
      0.0621769888 a       366     0    15     1    16
      0.2965426131 a       367     0    15     1    17
      0.0788587578 a       368     0    15     1    18
     -0.0463582253 a       369     0    15     1    19
      0.0275031840 a       370     0    15     1    20
     -0.0870426949 a       371     0    15     1    21
     -0.4265703709 a       372     0    15     1    22
     -0.1647907919 a       373     0    15     1    23
     -0.1043441812 a       374     0    15     1    24
      0.1556169323 a       375     0    15     1    25
      0.1350109994 a       376     0    16     1     1
     -0.0427583570 a       377     0    16     1     2
      0.0032998392 a       378     0    16     1     3
      0.1675110202 a       379     0    16     1     4
      0.1014403793 a       380     0    16     1     5
     -0.0941914838 a       381     0    16     1     6
      0.0329461187 a       382     0    16     1     7
      0.0332286929 a       383     0    16     1     8
      0.1851885745 a       384     0    16     1     9
     -0.0175387088 a       385     0    16     1    10
     -0.1256488890 a       386     0    16     1    11
     -0.1992044550 a       387     0    16     1    12
      0.0920782694 a       388     0    16     1    13
      0.1328115376 a       389     0    16     1    14
      0.0352036655 a       390     0    16     1    15
      0.0533127192 a       391     0    16     1    16
      0.0326246944 a       392     0    16     1    17
      0.0803202692 a       393     0    16     1    18
      0.1328822729 a       394     0    16     1    19
      0.1004550437 a       395     0    16     1    20
     -0.1832909131 a       396     0    16     1    21
     -0.0008645456 a       397     0    16     1    22
     -0.0679131351 a       398     0    16     1    23
     -0.0240723127 a       399     0    16     1    24
      0.2766189799 a       400     0    16     1    25
      0.0194883550 a       401     0    17     1     1
      0.1207696921 a       402     0    17     1     2
      0.0241291912 a       403     0    17     1     3
      0.1479288970 a       404     0    17     1     4
      0.1653435868 a       405     0    17     1     5
      0.1674660383 a       406     0    17     1     6
      0.2284696866 a       407     0    17     1     7
      0.0265235529 a       408     0    17     1     8
      0.1907952602 a       409     0    17     1     9
     -0.2744502409 a       410     0    17     1    10
      0.2221441880 a       411     0    17     1    11
     -0.0469531851 a       412     0    17     1    12
      0.2079755232 a       413     0    17     1    13
      0.0683635377 a       414     0    17     1    14
      0.0918559152 a       415     0    17     1    15
      0.0653144823 a       416     0    17     1    16
     -0.0450885965 a       417     0    17     1    17
      0.0995679134 a       418     0    17     1    18
      0.1202395974 a       419     0    17     1    19
      0.0025427821 a       420     0    17     1    20
      0.4332560491 a       421     0    17     1    21
     -0.2208093032 a       422     0    17     1    22
     -0.0351907991 a       423     0    17     1    23
     -0.0084360203 a       424     0    17     1    24
     -0.0589945022 a       425     0    17     1    25
      0.0107189037 a       426     0    18     1     1
      0.2542494278 a       427     0    18     1     2
     -0.0317874752 a       428     0    18     1     3
      0.1572778018 a       429     0    18     1     4
      0.0875399208 a       430     0    18     1     5
     -0.0517103324 a       431     0    18     1     6
      0.1767723254 a       432     0    18     1     7
     -0.0218466356 a       433     0    18     1     8
     -0.0180549836 a       434     0    18     1     9
      0.1079835719 a       435     0    18     1    10
     -0.1723300306 a       436     0    18     1    11
     -0.1599643992 a       437     0    18     1    12
      0.0238693574 a       438     0    18     1    13
     -0.0063111219 a       439     0    18     1    14
     -0.0798318347 a       440     0    18     1    15
      0.0394713992 a       441     0    18     1    16
      0.3987977464 a       442     0    18     1    17
      0.2222926468 a       443     0    18     1    18
      0.2498714851 a       444     0    18     1    19
      0.0699802121 a       445     0    18     1    20
      0.1655631848 a       446     0    18     1    21
     -0.1605283355 a       447     0    18     1    22
      0.1590553524 a       448     0    18     1    23
      0.1298692191 a       449     0    18     1    24
     -0.1910175199 a       450     0    18     1    25
      0.0377225008 a       451     0    19     1     1
     -0.1010158133 a       452     0    19     1     2
      0.2787476336 a       453     0    19     1     3
     -0.1238795251 a       454     0    19     1     4
      0.0532364035 a       455     0    19     1     5
     -0.0221733692 a       456     0    19     1     6
      0.0599368947 a       457     0    19     1     7
     -0.0255460806 a       458     0    19     1     8
      0.0220944972 a       459     0    19     1     9
     -0.1272204082 a       460     0    19     1    10
     -0.2335582144 a       461     0    19     1    11
      0.1453310258 a       462     0    19     1    12
     -0.1920583267 a       463     0    19     1    13
      0.1542282203 a       464     0    19     1    14
      0.2071550032 a       465     0    19     1    15
     -0.0134294992 a       466     0    19     1    16
      0.0481378774 a       467     0    19     1    17
      0.1234953202 a       468     0    19     1    18
     -0.1647808192 a       469     0    19     1    19
      0.0612876864 a       470     0    19     1    20
     -0.0937881707 a       471     0    19     1    21
     -0.2297216706 a       472     0    19     1    22
      0.1593750698 a       473     0    19     1    23
      0.1293062084 a       474     0    19     1    24
      0.1283477315 a       475     0    19     1    25
      0.1742412001 a       476     0    20     1     1
      0.0411337794 a       477     0    20     1     2
      0.2479980402 a       478     0    20     1     3
      0.1601040837 a       479     0    20     1     4
      0.0818752453 a       480     0    20     1     5
     -0.1169829743 a       481     0    20     1     6
     -0.1041558454 a       482     0    20     1     7
      0.0655532231 a       483     0    20     1     8
     -0.1443470684 a       484     0    20     1     9
     -0.1109461159 a       485     0    20     1    10
     -0.0825226601 a       486     0    20     1    11
     -0.0238995999 a       487     0    20     1    12
     -0.0289239980 a       488     0    20     1    13
      0.0330760455 a       489     0    20     1    14
     -0.0555528218 a       490     0    20     1    15
      0.0371487856 a       491     0    20     1    16
      0.1073457018 a       492     0    20     1    17
     -0.0180348709 a       493     0    20     1    18
     -0.1829059670 a       494     0    20     1    19
     -0.0990769890 a       495     0    20     1    20
      0.0001276751 a       496     0    20     1    21
      0.0129493530 a       497     0    20     1    22
      0.1732002102 a       498     0    20     1    23
      0.0698616201 a       499     0    20     1    24
      0.0690280355 a       500     0    20     1    25
     -0.0657731779 a       501     0    21     1     1
     -0.2078108278 a       502     0    21     1     2
      0.0710359616 a       503     0    21     1     3
     -0.1869226692 a       504     0    21     1     4
      0.1562709888 a       505     0    21     1     5
      0.0707217529 a       506     0    21     1     6
      0.1596656996 a       507     0    21     1     7
      0.2849783622 a       508     0    21     1     8
     -0.2236896702 a       509     0    21     1     9
     -0.0348898520 a       510     0    21     1    10
     -0.1845310595 a       511     0    21     1    11
      0.0237557742 a       512     0    21     1    12
     -0.0678395827 a       513     0    21     1    13
      0.2080334903 a       514     0    21     1    14
     -0.1368874636 a       515     0    21     1    15
      0.1172576913 a       516     0    21     1    16
      0.1189681194 a       517     0    21     1    17
      0.2167646814 a       518     0    21     1    18
      0.0047587511 a       519     0    21     1    19
      0.1493560196 a       520     0    21     1    20
      0.1025168967 a       521     0    21     1    21
      0.1893056982 a       522     0    21     1    22
      0.0517651169 a       523     0    21     1    23
     -0.0078281935 a       524     0    21     1    24
     -0.2648098890 a       525     0    21     1    25
      0.0533882361 a       526     0    22     1     1
     -0.0492249083 a       527     0    22     1     2
     -0.0037321668 a       528     0    22     1     3
     -0.2583989648 a       529     0    22     1     4
      0.1031485035 a       530     0    22     1     5
      0.0076007562 a       531     0    22     1     6
      0.0894881715 a       532     0    22     1     7
      0.1020651447 a       533     0    22     1     8
      0.0398357981 a       534     0    22     1     9
      0.2278375350 a       535     0    22     1    10
      0.0798646448 a       536     0    22     1    11
     -0.0357995600 a       537     0    22     1    12
     -0.0314267436 a       538     0    22     1    13
      0.2481132688 a       539     0    22     1    14
      0.0250772707 a       540     0    22     1    15
     -0.1064081383 a       541     0    22     1    16
     -0.1018465265 a       542     0    22     1    17
      0.0402457793 a       543     0    22     1    18
     -0.3009832057 a       544     0    22     1    19
     -0.1816093626 a       545     0    22     1    20
     -0.0126119511 a       546     0    22     1    21
     -0.1767542554 a       547     0    22     1    22
      0.1812849051 a       548     0    22     1    23
      0.0196453754 a       549     0    22     1    24
     -0.1262774448 a       550     0    22     1    25
      0.0189152725 a       551     0    23     1     1
      0.1486802704 a       552     0    23     1     2
     -0.0730960757 a       553     0    23     1     3
     -0.1581845767 a       554     0    23     1     4
      0.1314170658 a       555     0    23     1     5
     -0.0084848754 a       556     0    23     1     6
      0.0318584802 a       557     0    23     1     7
      0.1753735936 a       558     0    23     1     8
     -0.1190258805 a       559     0    23     1     9
      0.0929763624 a       560     0    23     1    10
     -0.1269156766 a       561     0    23     1    11
      0.1024745924 a       562     0    23     1    12
     -0.0472021987 a       563     0    23     1    13
     -0.1927326462 a       564     0    23     1    14
     -0.0494549115 a       565     0    23     1    15
     -0.0315888162 a       566     0    23     1    16
      0.0101580505 a       567     0    23     1    17
     -0.0768004964 a       568     0    23     1    18
     -0.1360177654 a       569     0    23     1    19
      0.0866899365 a       570     0    23     1    20
      0.2917063482 a       571     0    23     1    21
     -0.1255998984 a       572     0    23     1    22
      0.0465471495 a       573     0    23     1    23
     -0.0028855410 a       574     0    23     1    24
     -0.0405024554 a       575     0    23     1    25
     -0.1129493884 a       576     0    24     1     1
     -0.0287382721 a       577     0    24     1     2
      0.0711362847 a       578     0    24     1     3
     -0.1917472337 a       579     0    24     1     4
      0.0498308251 a       580     0    24     1     5
      0.0505940325 a       581     0    24     1     6
      0.0451919305 a       582     0    24     1     7
      0.0161675324 a       583     0    24     1     8
      0.0895391883 a       584     0    24     1     9
      0.0441756805 a       585     0    24     1    10
     -0.0590316958 a       586     0    24     1    11
     -0.0070453559 a       587     0    24     1    12
     -0.0342770804 a       588     0    24     1    13
      0.1073436749 a       589     0    24     1    14
     -0.0161046072 a       590     0    24     1    15
      0.0364060018 a       591     0    24     1    16
     -0.0172213492 a       592     0    24     1    17
     -0.0585952503 a       593     0    24     1    18
      0.1028832606 a       594     0    24     1    19
     -0.1187243016 a       595     0    24     1    20
     -0.1283336228 a       596     0    24     1    21
      0.0065858315 a       597     0    24     1    22
      0.0410283963 a       598     0    24     1    23
     -0.0739018061 a       599     0    24     1    24
     -0.0522774612 a       600     0    24     1    25
     -0.0586315520 a       601     0    25     1     1
     -0.0306074461 a       602     0    25     1     2
      0.4352520470 a       603     0    25     1     3
     -0.4191059765 a       604     0    25     1     4
      0.2945943997 a       605     0    25     1     5
     -0.0115649004 a       606     0    25     1     6
      0.0024324553 a       607     0    25     1     7
     -0.0724561409 a       608     0    25     1     8
     -0.1149736687 a       609     0    25     1     9
     -0.3598830392 a       610     0    25     1    10
      0.0116570244 a       611     0    25     1    11
      0.0730621162 a       612     0    25     1    12
     -0.0216909744 a       613     0    25     1    13
     -0.1369590829 a       614     0    25     1    14
      0.0895923245 a       615     0    25     1    15
      0.0210033997 a       616     0    25     1    16
     -0.1275845937 a       617     0    25     1    17
      0.0897527255 a       618     0    25     1    18
     -0.1566367184 a       619     0    25     1    19
     -0.1331355594 a       620     0    25     1    20
     -0.0798274272 a       621     0    25     1    21
     -0.0270984140 a       622     0    25     1    22
      0.0583440948 a       623     0    25     1    23
     -0.0759119454 a       624     0    25     1    24
     -0.1131794168 a       625     0    25     1    25
      0.1597306494 a       626     0    26     1     1
      0.0443184108 a       627     0    26     1     2
      0.0266329479 a       628     0    26     1     3
     -0.0678978994 a       629     0    26     1     4
      0.1775793031 a       630     0    26     1     5
      0.1080401196 a       631     0    26     1     6
     -0.2596840723 a       632     0    26     1     7
      0.1862337974 a       633     0    26     1     8
     -0.1175465187 a       634     0    26     1     9
     -0.0551124129 a       635     0    26     1    10
     -0.1371986116 a       636     0    26     1    11
      0.1242365885 a       637     0    26     1    12
     -0.0660207495 a       638     0    26     1    13
     -0.0153031786 a       639     0    26     1    14
      0.0020927163 a       640     0    26     1    15
     -0.0972162096 a       641     0    26     1    16
      0.1560770613 a       642     0    26     1    17
     -0.1032117799 a       643     0    26     1    18
      0.0054876970 a       644     0    26     1    19
     -0.1687307677 a       645     0    26     1    20
     -0.0491446928 a       646     0    26     1    21
     -0.0569953948 a       647     0    26     1    22
      0.1298421045 a       648     0    26     1    23
     -0.0248742339 a       649     0    26     1    24
     -0.2203261814 a       650     0    26     1    25
      0.0621862433 a       651     0    27     1     1
      0.0581473174 a       652     0    27     1     2
      0.2484739252 a       653     0    27     1     3
      0.0992473566 a       654     0    27     1     4
      0.1700057959 a       655     0    27     1     5
      0.0273803238 a       656     0    27     1     6
      0.1530627384 a       657     0    27     1     7
      0.2166011650 a       658     0    27     1     8
     -0.1942887657 a       659     0    27     1     9
     -0.2335147927 a       660     0    27     1    10
     -0.2083850758 a       661     0    27     1    11
      0.2014401620 a       662     0    27     1    12
     -0.2204135998 a       663     0    27     1    13
      0.1370445464 a       664     0    27     1    14
     -0.1381830821 a       665     0    27     1    15
      0.0184840658 a       666     0    27     1    16
      0.0822109268 a       667     0    27     1    17
     -0.0216298011 a       668     0    27     1    18
      0.0086036110 a       669     0    27     1    19
      0.1074358832 a       670     0    27     1    20
      0.1333642908 a       671     0    27     1    21
      0.2575527793 a       672     0    27     1    22
      0.0623688538 a       673     0    27     1    23
     -0.0860765716 a       674     0    27     1    24
     -0.4614029066 a       675     0    27     1    25
     -0.1105790114 a       676     0    28     1     1
      0.0023159386 a       677     0    28     1     2
     -0.0308439125 a       678     0    28     1     3
     -0.2173783896 a       679     0    28     1     4
      0.1041806340 a       680     0    28     1     5
     -0.1433839086 a       681     0    28     1     6
      0.0685981244 a       682     0    28     1     7
      0.1045568974 a       683     0    28     1     8
      0.0834974088 a       684     0    28     1     9
